Node,Node type,Lat,Lon,Weight 1,Edge1,Edge1 Name,Type,Weight 2,Edge2,Edge2 Name,Type,Weight 3,Edge3,Edge3 Name,Type,Weight 4,Edge4,Edge4 Name,Type,Weight 5,Edge5,Edge5 Name,Type
126 EDGEDALE PLAINS MULTI STOREY CAR PARK SINGAPORE 820126,HDB,1.3942727,103.9109218,191,CORAL EDGE LRT STATION[PE3],walking,walk,109,CORAL EDGE STN EXIT A (65179),walking,walk,128,CORAL EDGE STN EXIT B (65171),walking,walk,305,GREENDALE PR SCH (65429),walking,walk,,,,
129 EDGEDALE PLAINS SINGAPORE 820129,HDB,1.3931628,103.9103822,261,CORAL EDGE LRT STATION[PE3],walking,walk,210,CORAL EDGE STN EXIT A (65179),walking,walk,239,CORAL EDGE STN EXIT B (65171),walking,walk,,,,,,,,
130 EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 820130,HDB,1.393173,103.9100553,296,CORAL EDGE LRT STATION[PE3],walking,walk,240,CORAL EDGE STN EXIT A (65179),walking,walk,267,CORAL EDGE STN EXIT B (65171),walking,walk,,,,,,,,
131 EDGEDALE PLAINS MULTI STOREY CAR PARK SINGAPORE 820131,HDB,1.3935992,103.9103808,250,CORAL EDGE LRT STATION[PE3],walking,walk,186,CORAL EDGE STN EXIT A (65179),walking,walk,212,CORAL EDGE STN EXIT B (65171),walking,walk,346,MERIDIAN STN EXIT A (65169),walking,walk,,,,
132 EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 820132,HDB,1.3930695,103.9106985,232,CORAL EDGE LRT STATION[PE3],walking,walk,191,CORAL EDGE STN EXIT A (65179),walking,walk,220,CORAL EDGE STN EXIT B (65171),walking,walk,395,WATERWOODS (65521),walking,walk,,,,
133 EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 820133,HDB,1.3928316,103.9106201,252,CORAL EDGE LRT STATION[PE3],walking,walk,216,CORAL EDGE STN EXIT A (65179),walking,walk,246,CORAL EDGE STN EXIT B (65171),walking,walk,380,WATERWOODS (65521),walking,walk,,,,
134 EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 820134,HDB,1.3923354,103.9101808,322,CORAL EDGE LRT STATION[PE3],walking,walk,290,CORAL EDGE STN EXIT A (65179),walking,walk,319,CORAL EDGE STN EXIT B (65171),walking,walk,,,,,,,,
135 EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 820135,HDB,1.3920921,103.9100225,352,CORAL EDGE LRT STATION[PE3],walking,walk,322,CORAL EDGE STN EXIT A (65179),walking,walk,351,CORAL EDGE STN EXIT B (65171),walking,walk,,,,,,,,
136 EDGEDALE PLAINS SINGAPORE 820136,HDB,1.3917436,103.9098125,394,CORAL EDGE LRT STATION[PE3],walking,walk,366,CORAL EDGE STN EXIT A (65179),walking,walk,,,,,,,,,,,,
137 EDGEDALE PLAINS MULTI STOREY CAR PARK SINGAPORE 820137,HDB,1.3923882,103.9093911,350,CORAL EDGE STN EXIT A (65179),walking,walk,,,,,,,,,,,,,,,,
138 EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 820138,HDB,1.3927712,103.9097962,338,CORAL EDGE LRT STATION[PE3],walking,walk,289,CORAL EDGE STN EXIT A (65179),walking,walk,317,CORAL EDGE STN EXIT B (65171),walking,walk,,,,,,,,
171 EDGEDALE PLAINS MULTI STOREY CAR PARK SINGAPORE 820171,HDB,1.39488,103.9125801,106,CORAL EDGE LRT STATION[PE3],walking,walk,70,CORAL EDGE STN EXIT B (65171),walking,walk,99,CORAL EDGE STN EXIT A (65179),walking,walk,220,GREENDALE PR SCH (65429),walking,walk,,,,
172 EDGEDALE PLAINS MULTI STOREY CAR PARK SINGAPORE 820172,HDB,1.3955287,103.9117904,200,CORAL EDGE LRT STATION[PE3],walking,walk,115,CORAL EDGE STN EXIT B (65171),walking,walk,137,CORAL EDGE STN EXIT A (65179),walking,walk,142,GREENDALE PR SCH (65429),walking,walk,,,,
660 EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 820660,HDB,1.4028572,103.9167749,368,KADALOOR LRT STATION[PE5],walking,walk,48,BLK 661A (65379),walking,walk,56,BLK 682A (65371),walking,walk,337,KADALOOR STN EXIT A (65329),walking,walk,,,,
661 EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 820661,HDB,1.4023627,103.9176456,338,KADALOOR LRT STATION[PE5],walking,walk,153,BLK 661A (65379),walking,walk,163,BLK 682A (65371),walking,walk,323,KADALOOR STN EXIT A (65329),walking,walk,,,,
662 EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 820662,HDB,1.4018793,103.9183987,336,KADALOOR LRT STATION[PE5],walking,walk,251,BLK 661A (65379),walking,walk,262,BLK 682A (65371),walking,walk,336,KADALOOR STN EXIT A (65329),walking,walk,,,,
682 EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 820682,HDB,1.4040328,103.9157938,395,OASIS LRT STATION[PE6],walking,walk,137,BLK 682A (65371),walking,walk,149,BLK 661A (65379),walking,walk,396,OASIS STN EXIT B/BLK 617D (65311),walking,walk,,,,
683 EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 820683,HDB,1.4041521,103.9151881,346,OASIS LRT STATION[PE6],walking,walk,184,BLK 682A (65371),walking,walk,196,BLK 661A (65379),walking,walk,341,BLK 670A (65399),walking,walk,,,,
684 EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 820684,HDB,1.4031445,103.9160658,385,OASIS LRT STATION[PE6],walking,walk,36,BLK 682A (65371),walking,walk,48,BLK 661A (65379),walking,walk,362,KADALOOR STN EXIT A (65329),walking,walk,,,,
109A EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 821109,HDB,1.3947219,103.9098738,269,MERIDIAN LRT STATION[PE2],walking,walk,209,MERIDIAN STN EXIT A (65169),walking,walk,230,CORAL EDGE STN EXIT A (65179),walking,walk,243,CORAL EDGE STN EXIT B (65171),walking,walk,,,,
120A EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 821120,HDB,1.3945122,103.9079643,291,MERIDIAN LRT STATION[PE2],walking,walk,261,MERIDIAN STN EXIT A (65169),walking,walk,,,,,,,,,,,,
121A EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 821121,HDB,1.3940023,103.9086283,329,MERIDIAN LRT STATION[PE2],walking,walk,285,MERIDIAN STN EXIT A (65169),walking,walk,364,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,
122A EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 821122,HDB,1.3935098,103.9091066,383,MERIDIAN LRT STATION[PE2],walking,walk,322,CORAL EDGE STN EXIT A (65179),walking,walk,332,MERIDIAN STN EXIT A (65169),walking,walk,,,,,,,,
126A EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 821126,HDB,1.3941006,103.9113562,140,CORAL EDGE LRT STATION[PE3],walking,walk,64,CORAL EDGE STN EXIT A (65179),walking,walk,90,CORAL EDGE STN EXIT B (65171),walking,walk,307,GREENDALE PR SCH (65429),walking,walk,,,,
171A EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 821171,HDB,1.3946308,103.9122939,86,CORAL EDGE LRT STATION[PE3],walking,walk,29,CORAL EDGE STN EXIT B (65171),walking,walk,57,CORAL EDGE STN EXIT A (65179),walking,walk,241,GREENDALE PR SCH (65429),walking,walk,,,,
172A EDGEDALE PLAINS SINGAPORE 821172,HDB,1.3953347,103.9114339,204,CORAL EDGE LRT STATION[PE3],walking,walk,113,CORAL EDGE STN EXIT B (65171),walking,walk,126,CORAL EDGE STN EXIT A (65179),walking,walk,174,GREENDALE PR SCH (65429),walking,walk,,,,
174A EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 821174,HDB,1.3963782,103.9112808,269,MERIDIAN LRT STATION[PE2],walking,walk,94,GREENDALE PR SCH (65429),walking,walk,223,CORAL EDGE STN EXIT B (65171),walking,walk,227,MERIDIAN STN EXIT A (65169),walking,walk,,,,
660A EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 821660,HDB,1.402622,103.9165196,341,KADALOOR LRT STATION[PE5],walking,walk,28,BLK 661A (65379),walking,walk,40,BLK 682A (65371),walking,walk,307,KADALOOR STN EXIT A (65329),walking,walk,,,,
661A EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 821661,HDB,1.4030306,103.9170807,392,KADALOOR LRT STATION[PE5],walking,walk,86,BLK 661A (65379),walking,walk,91,BLK 682A (65371),walking,walk,365,KADALOOR STN EXIT A (65329),walking,walk,,,,
662A EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 821662,HDB,1.4020045,103.9183264,341,KADALOOR LRT STATION[PE5],walking,walk,238,BLK 661A (65379),walking,walk,248,BLK 682A (65371),walking,walk,339,KADALOOR STN EXIT A (65329),walking,walk,,,,
682A EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 821682,HDB,1.4035477,103.9162913,423,OASIS LRT STATION[PE6],walking,walk,73,BLK 682A (65371),walking,walk,82,BLK 661A (65379),walking,walk,407,KADALOOR STN EXIT A (65329),walking,walk,,,,
683A EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 821683,HDB,1.4042634,103.9153714,370,OASIS LRT STATION[PE6],walking,walk,182,BLK 682A (65371),walking,walk,194,BLK 661A (65379),walking,walk,352,BLK 670A (65399),walking,walk,,,,
684A EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 821684,HDB,1.4027938,103.9158786,357,OASIS LRT STATION[PE6],walking,walk,44,BLK 682A (65371),walking,walk,51,BLK 661A (65379),walking,walk,324,KADALOOR STN EXIT A (65329),walking,walk,,,,
109B EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 822109,HDB,1.394957,103.9096342,235,MERIDIAN LRT STATION[PE2],walking,walk,176,MERIDIAN STN EXIT A (65169),walking,walk,262,CORAL EDGE STN EXIT A (65179),walking,walk,273,CORAL EDGE STN EXIT B (65171),walking,walk,,,,
120B EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 822120,HDB,1.3948378,103.9075847,278,MERIDIAN LRT STATION[PE2],walking,walk,260,MERIDIAN STN EXIT A (65169),walking,walk,,,,,,,,,,,,
121B EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 822121,HDB,1.3930887,103.9090418,345,CORAL EDGE STN EXIT A (65179),walking,walk,,,,,,,,,,,,,,,,
122B EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 822122,HDB,1.3941501,103.909596,320,MERIDIAN LRT STATION[PE2],walking,walk,256,CORAL EDGE STN EXIT A (65179),walking,walk,263,MERIDIAN STN EXIT A (65169),walking,walk,276,CORAL EDGE STN EXIT B (65171),walking,walk,,,,
126B EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 822126,HDB,1.3945489,103.9111062,181,CORAL EDGE LRT STATION[PE3],walking,walk,92,CORAL EDGE STN EXIT A (65179),walking,walk,105,CORAL EDGE STN EXIT B (65171),walking,walk,268,GREENDALE PR SCH (65429),walking,walk,,,,
171B EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 822171,HDB,1.3949773,103.9127175,117,CORAL EDGE LRT STATION[PE3],walking,walk,89,CORAL EDGE STN EXIT B (65171),walking,walk,118,CORAL EDGE STN EXIT A (65179),walking,walk,215,GREENDALE PR SCH (65429),walking,walk,,,,
172B EDGEDALE PLAINS SINGAPORE 822172,HDB,1.395724,103.9118054,219,CORAL EDGE LRT STATION[PE3],walking,walk,120,GREENDALE PR SCH (65429),walking,walk,136,CORAL EDGE STN EXIT B (65171),walking,walk,159,CORAL EDGE STN EXIT A (65179),walking,walk,,,,
174B EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 822174,HDB,1.3967319,103.9108129,211,MERIDIAN LRT STATION[PE2],walking,walk,134,GREENDALE PR SCH (65429),walking,walk,177,MERIDIAN STN EXIT A (65169),walking,walk,244,MERIDIAN STN EXIT B (65161),walking,walk,,,,
661B EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 822661,HDB,1.4024856,103.9167514,327,KADALOOR LRT STATION[PE5],walking,walk,58,BLK 661A (65379),walking,walk,69,BLK 682A (65371),walking,walk,297,KADALOOR STN EXIT A (65329),walking,walk,,,,
662B EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 822662,HDB,1.4017215,103.918691,345,KADALOOR LRT STATION[PE5],walking,walk,288,BLK 661A (65379),walking,walk,298,BLK 682A (65371),walking,walk,326,WATERWAY PR SCH (65561),walking,walk,,,,
682B EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 822682,HDB,1.4034117,103.915952,382,OASIS LRT STATION[PE6],walking,walk,68,BLK 682A (65371),walking,walk,79,BLK 661A (65379),walking,walk,377,OASIS STN EXIT B/BLK 617D (65311),walking,walk,,,,
683B EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 822683,HDB,1.4047011,103.9149881,371,OASIS LRT STATION[PE6],walking,walk,246,BLK 682A (65371),walking,walk,258,BLK 661A (65379),walking,walk,292,BLK 670A (65399),walking,walk,,,,
684B EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 822684,HDB,1.4030271,103.9150056,269,OASIS LRT STATION[PE6],walking,walk,141,BLK 682A (65371),walking,walk,150,BLK 661A (65379),walking,walk,264,OASIS STN EXIT B/BLK 617D (65311),walking,walk,,,,
109C EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 823109,HDB,1.3951727,103.9092816,201,MERIDIAN LRT STATION[PE2],walking,walk,147,MERIDIAN STN EXIT A (65169),walking,walk,243,MERIDIAN STN EXIT B (65161),walking,walk,307,CORAL EDGE STN EXIT A (65179),walking,walk,,,,
122C EDGEDALE PLAINS SINGAPORE 823122,HDB,1.3944288,103.9093847,285,MERIDIAN LRT STATION[PE2],walking,walk,230,MERIDIAN STN EXIT A (65169),walking,walk,280,CORAL EDGE STN EXIT A (65179),walking,walk,296,CORAL EDGE STN EXIT B (65171),walking,walk,,,,
126C EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 823126,HDB,1.3939705,103.9106636,216,CORAL EDGE LRT STATION[PE3],walking,walk,142,CORAL EDGE STN EXIT A (65179),walking,walk,166,CORAL EDGE STN EXIT B (65171),walking,walk,322,MERIDIAN STN EXIT A (65169),walking,walk,,,,
171C EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 823171,HDB,1.3947753,103.9134368,131,CORAL EDGE LRT STATION[PE3],walking,walk,156,CORAL EDGE STN EXIT B (65171),walking,walk,178,CORAL EDGE STN EXIT A (65179),walking,walk,255,BLK 162B (65269),walking,walk,,,,
172C EDGEDALE PLAINS SINGAPORE 823172,HDB,1.3954446,103.9124654,169,CORAL EDGE LRT STATION[PE3],walking,walk,112,CORAL EDGE STN EXIT B (65171),walking,walk,142,CORAL EDGE STN EXIT A (65179),walking,walk,157,GREENDALE PR SCH (65429),walking,walk,,,,
174C EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 823174,HDB,1.3969731,103.9104245,166,MERIDIAN LRT STATION[PE2],walking,walk,142,MERIDIAN STN EXIT A (65169),walking,walk,178,GREENDALE PR SCH (65429),walking,walk,196,MERIDIAN STN EXIT B (65161),walking,walk,,,,
661C EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 823661,HDB,1.4020716,103.91748,301,KADALOOR LRT STATION[PE5],walking,walk,151,BLK 661A (65379),walking,walk,162,BLK 682A (65371),walking,walk,285,KADALOOR STN EXIT A (65329),walking,walk,,,,
662C EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 823662,HDB,1.4013918,103.9185139,305,KADALOOR LRT STATION[PE5],walking,walk,288,BLK 661A (65379),walking,walk,294,WATERWAY PR SCH (65561),walking,walk,299,BLK 682A (65371),walking,walk,,,,
682C EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 823682,HDB,1.4036199,103.9155247,347,OASIS LRT STATION[PE6],walking,walk,116,BLK 682A (65371),walking,walk,127,BLK 661A (65379),walking,walk,346,OASIS STN EXIT B/BLK 617D (65311),walking,walk,,,,
683C EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 823683,HDB,1.4040735,103.9146487,295,OASIS LRT STATION[PE6],walking,walk,223,BLK 682A (65371),walking,walk,234,BLK 661A (65379),walking,walk,296,OASIS STN EXIT A (65319),walking,walk,,,,
684C EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 823684,HDB,1.4034924,103.9147653,266,OASIS LRT STATION[PE6],walking,walk,180,BLK 682A (65371),walking,walk,190,BLK 661A (65379),walking,walk,268,OASIS STN EXIT B/BLK 617D (65311),walking,walk,,,,
109D EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 824109,HDB,1.3955299,103.9088596,158,MERIDIAN LRT STATION[PE2],walking,walk,115,MERIDIAN STN EXIT A (65169),walking,walk,195,MERIDIAN STN EXIT B (65161),walking,walk,365,CORAL EDGE STN EXIT A (65179),walking,walk,,,,
126D EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 824126,HDB,1.3937839,103.9109815,181,CORAL EDGE LRT STATION[PE3],walking,walk,117,CORAL EDGE STN EXIT A (65179),walking,walk,144,CORAL EDGE STN EXIT B (65171),walking,walk,353,GREENDALE PR SCH (65429),walking,walk,,,,
172D EDGEDALE PLAINS SINGAPORE 824172,HDB,1.3950078,103.9119582,140,CORAL EDGE LRT STATION[PE3],walking,walk,55,CORAL EDGE STN EXIT B (65171),walking,walk,79,CORAL EDGE STN EXIT A (65179),walking,walk,197,GREENDALE PR SCH (65429),walking,walk,,,,
174D EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 824174,HDB,1.3973593,103.9101188,140,MERIDIAN LRT STATION[PE2],walking,walk,137,MERIDIAN STN EXIT A (65169),walking,walk,160,MERIDIAN STN EXIT B (65161),walking,walk,221,GREENDALE PR SCH (65429),walking,walk,,,,
661D EDGEDALE PLAINS SINGAPORE 824661,HDB,1.4020464,103.917731,310,KADALOOR LRT STATION[PE5],walking,walk,176,BLK 661A (65379),walking,walk,187,BLK 682A (65371),walking,walk,299,KADALOOR STN EXIT A (65329),walking,walk,,,,
662D EDGEDALE PLAINS WATERWAY SUNDEW SINGAPORE 824662,HDB,1.4016726,103.9180028,290,KADALOOR LRT STATION[PE5],walking,walk,224,BLK 661A (65379),walking,walk,235,BLK 682A (65371),walking,walk,288,KADALOOR STN EXIT A (65329),walking,walk,,,,
684D EDGEDALE PLAINS WATERWAY VIEW SINGAPORE 824684,HDB,1.4036517,103.9140948,218,OASIS LRT STATION[PE6],walking,walk,218,OASIS STN EXIT A (65319),walking,walk,228,OASIS STN EXIT B/BLK 617D (65311),walking,walk,256,BLK 682A (65371),walking,walk,,,,
55 EDGEDALE PLAINS THE AMORE SINGAPORE 828679,HDB,1.3988952,103.9125305,375,OASIS LRT STATION[PE6],walking,walk,158,HORIZON PR SCH (65411),walking,walk,170,OPP HORIZON PR SCH (65419),walking,walk,172,BET BLKS 187/188 (65279),walking,walk,,,,
55A EDGEDALE PLAINS THE AMORE SINGAPORE 828680,HDB,1.3990901,103.9122625,356,OASIS LRT STATION[PE6],walking,walk,138,BET BLKS 187/188 (65279),walking,walk,180,HORIZON PR SCH (65411),walking,walk,192,OPP HORIZON PR SCH (65419),walking,walk,,,,
57 EDGEDALE PLAINS THE AMORE SINGAPORE 828681,HDB,1.3995078,103.9125638,306,OASIS LRT STATION[PE6],walking,walk,143,HORIZON PR SCH (65411),walking,walk,154,OPP HORIZON PR SCH (65419),walking,walk,171,BET BLKS 187/188 (65279),walking,walk,,,,
57A EDGEDALE PLAINS THE AMORE SINGAPORE 828682,HDB,1.3993188,103.9128295,327,OASIS LRT STATION[PE6],walking,walk,114,HORIZON PR SCH (65411),walking,walk,125,OPP HORIZON PR SCH (65419),walking,walk,199,BET BLKS 187/188 (65279),walking,walk,,,,
78 EDGEDALE PLAINS SINGAPORE 828683,HDB,1.3991067,103.9145973,213,KADALOOR LRT STATION[PE5],walking,walk,81,OPP HORIZON PR SCH (65419),walking,walk,91,HORIZON PR SCH (65411),walking,walk,190,KADALOOR STN EXIT A (65329),walking,walk,,,,
88 EDGEDALE PLAINS THE TERRACE SINGAPORE 828684,HDB,1.4009308,103.9167324,155,KADALOOR LRT STATION[PE5],walking,walk,134,KADALOOR STN EXIT A (65329),walking,walk,167,KADALOOR STN EXIT B (65321),walking,walk,213,BLK 661A (65379),walking,walk,,,,
90 EDGEDALE PLAINS THE TERRACE SINGAPORE 828685,HDB,1.4006198,103.9165165,118,KADALOOR LRT STATION[PE5],walking,walk,92,KADALOOR STN EXIT A (65329),walking,walk,132,KADALOOR STN EXIT B (65321),walking,walk,244,BLK 661A (65379),walking,walk,,,,
92 EDGEDALE PLAINS THE TERRACE SINGAPORE 828686,HDB,1.4003114,103.9162972,86,KADALOOR LRT STATION[PE5],walking,walk,50,KADALOOR STN EXIT A (65329),walking,walk,103,KADALOOR STN EXIT B (65321),walking,walk,277,OPP HORIZON PR SCH (65419),walking,walk,,,,
94 EDGEDALE PLAINS THE TERRACE SINGAPORE 828687,HDB,1.4004882,103.9160522,113,KADALOOR LRT STATION[PE5],walking,walk,67,KADALOOR STN EXIT A (65329),walking,walk,132,KADALOOR STN EXIT B (65321),walking,walk,259,OPP HORIZON PR SCH (65419),walking,walk,,,,
96 EDGEDALE PLAINS THE TERRACE SINGAPORE 828688,HDB,1.400797,103.9162771,139,KADALOOR LRT STATION[PE5],walking,walk,102,KADALOOR STN EXIT A (65329),walking,walk,156,KADALOOR STN EXIT B (65321),walking,walk,223,BLK 661A (65379),walking,walk,,,,
98 EDGEDALE PLAINS THE TERRACE SINGAPORE 828689,HDB,1.4011079,103.9161873,175,KADALOOR LRT STATION[PE5],walking,walk,135,KADALOOR STN EXIT A (65329),walking,walk,189,BLK 661A (65379),walking,walk,192,KADALOOR STN EXIT B (65321),walking,walk,,,,
100 EDGEDALE PLAINS THE TERRACE SINGAPORE 828690,HDB,1.4012691,103.9159739,198,KADALOOR LRT STATION[PE5],walking,walk,154,KADALOOR STN EXIT A (65329),walking,walk,175,BLK 661A (65379),walking,walk,182,BLK 682A (65371),walking,walk,,,,
102 EDGEDALE PLAINS THE TERRACE SINGAPORE 828691,HDB,1.4014168,103.9157602,221,KADALOOR LRT STATION[PE5],walking,walk,167,BLK 661A (65379),walking,walk,172,BLK 682A (65371),walking,walk,174,KADALOOR STN EXIT A (65329),walking,walk,,,,
53 EDGEDALE PLAINS THE AMORE SINGAPORE 828692,HDB,1.3990169,103.9130464,363,OASIS LRT STATION[PE6],walking,walk,101,HORIZON PR SCH (65411),walking,walk,112,OPP HORIZON PR SCH (65419),walking,walk,225,BET BLKS 187/188 (65279),walking,walk,,,,
53A EDGEDALE PLAINS THE AMORE SINGAPORE 828693,HDB,1.3987815,103.912883,387,OASIS LRT STATION[PE6],walking,walk,130,HORIZON PR SCH (65411),walking,walk,141,OPP HORIZON PR SCH (65419),walking,walk,213,BET BLKS 187/188 (65279),walking,walk,,,,
60 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828729,HDB,1.3968974,103.9139117,360,CORAL EDGE LRT STATION[PE3],walking,walk,87,BLK 162B (65269),walking,walk,97,BLK 649 (65261),walking,walk,210,GREENDALE PR SCH (65429),walking,walk,,,,
62 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828730,HDB,1.3965063,103.9135001,303,CORAL EDGE LRT STATION[PE3],walking,walk,132,BLK 162B (65269),walking,walk,151,BLK 649 (65261),walking,walk,167,GREENDALE PR SCH (65429),walking,walk,,,,
64 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828731,HDB,1.3966657,103.9132329,312,CORAL EDGE LRT STATION[PE3],walking,walk,135,GREENDALE PR SCH (65429),walking,walk,160,BLK 162B (65269),walking,walk,175,BLK 649 (65261),walking,walk,,,,
66 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828732,HDB,1.3969073,103.9129576,334,CORAL EDGE LRT STATION[PE3],walking,walk,104,GREENDALE PR SCH (65429),walking,walk,191,BLK 162B (65269),walking,walk,203,BLK 649 (65261),walking,walk,,,,
68 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828733,HDB,1.3970836,103.9127157,351,CORAL EDGE LRT STATION[PE3],walking,walk,83,GREENDALE PR SCH (65429),walking,walk,221,BLK 162B (65269),walking,walk,230,BLK 649 (65261),walking,walk,,,,
70 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828734,HDB,1.3968947,103.913433,342,CORAL EDGE LRT STATION[PE3],walking,walk,139,BLK 162B (65269),walking,walk,150,BLK 649 (65261),walking,walk,157,GREENDALE PR SCH (65429),walking,walk,,,,
80 EDGEDALE PLAINS THE TERRACE SINGAPORE 828735,HDB,1.4017625,103.9159589,251,KADALOOR LRT STATION[PE5],walking,walk,123,BLK 661A (65379),walking,walk,129,BLK 682A (65371),walking,walk,209,KADALOOR STN EXIT A (65329),walking,walk,,,,
82 EDGEDALE PLAINS THE TERRACE SINGAPORE 828736,HDB,1.4016855,103.9162622,237,KADALOOR LRT STATION[PE5],walking,walk,125,BLK 661A (65379),walking,walk,133,BLK 682A (65371),walking,walk,200,KADALOOR STN EXIT A (65329),walking,walk,,,,
84 EDGEDALE PLAINS THE TERRACE SINGAPORE 828737,HDB,1.4013831,103.9165817,203,KADALOOR LRT STATION[PE5],walking,walk,160,BLK 661A (65379),walking,walk,170,BLK 682A (65371),walking,walk,173,KADALOOR STN EXIT A (65329),walking,walk,,,,
86 EDGEDALE PLAINS THE TERRACE SINGAPORE 828738,HDB,1.4012856,103.9169335,199,KADALOOR LRT STATION[PE5],walking,walk,179,KADALOOR STN EXIT A (65329),walking,walk,181,BLK 661A (65379),walking,walk,192,BLK 682A (65371),walking,walk,,,,
61 EDGEDALE PLAINS PRO-TEACH SCHOOLCARE (HORIZON) SINGAPORE 828819,HDB,1.4000088,103.9130715,254,OASIS LRT STATION[PE6],walking,walk,106,HORIZON PR SCH (65411),walking,walk,115,OPP HORIZON PR SCH (65419),walking,walk,224,OASIS STN EXIT B/BLK 617D (65311),walking,walk,,,,
52 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828820,HDB,1.3975449,103.9129498,404,CORAL EDGE LRT STATION[PE3],walking,walk,133,GREENDALE PR SCH (65429),walking,walk,212,BLK 162B (65269),walking,walk,214,BLK 649 (65261),walking,walk,,,,
54 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828821,HDB,1.3973867,103.9132021,390,CORAL EDGE LRT STATION[PE3],walking,walk,147,GREENDALE PR SCH (65429),walking,walk,179,BLK 162B (65269),walking,walk,182,BLK 649 (65261),walking,walk,,,,
56 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828822,HDB,1.3972123,103.9134759,378,CORAL EDGE LRT STATION[PE3],walking,walk,144,BLK 162B (65269),walking,walk,148,BLK 649 (65261),walking,walk,168,GREENDALE PR SCH (65429),walking,walk,,,,
58 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828823,HDB,1.3970456,103.9137181,368,CORAL EDGE LRT STATION[PE3],walking,walk,112,BLK 162B (65269),walking,walk,119,BLK 649 (65261),walking,walk,190,GREENDALE PR SCH (65429),walking,walk,,,,
50 EDGEDALE PLAINS GREENDALE PRIMARY SCHOOL SINGAPORE 828848,HDB,1.3964027,103.912566,275,CORAL EDGE LRT STATION[PE3],walking,walk,73,GREENDALE PR SCH (65429),walking,walk,216,CORAL EDGE STN EXIT B (65171),walking,walk,236,BLK 162B (65269),walking,walk,,,,
51 EDGEDALE PLAINS GREENDALE SECONDARY SCHOOL SINGAPORE 828866,HDB,1.3972808,103.9115758,297,MERIDIAN LRT STATION[PE2],walking,walk,74,GREENDALE PR SCH (65429),walking,walk,232,BET BLKS 187/188 (65279),walking,walk,274,MERIDIAN STN EXIT A (65169),walking,walk,,,,
